customer_id,amount,time
2210,13.14,168
2241,5.57,168
2270,6.95,168
2279,12.1,168
2296,3.59,168
2315,6.31,168
2322,18.08,168
2328,20.4,168
2352,28.3,168
2363,20.79,168
2389,10.16,168
2418,8.83,168
2432,22.55,168
2435,6.87,168
2449,10.99,168
2451,18.73,168
2462,14.83,168
2471,4.16,168
2532,11.6,168
2549,21.49,168
2552,11.22,168
2584,17.33,168
2593,12.7,168
2594,20.97,168
2601,0.74,168
2603,18.98,168
2630,6.18,168
2632,7.01,168
2645,1.5,168
2654,8.34,168
2684,3.36,168
2752,3.86,168
2754,1.02,168
2758,12.19,168
2762,1.7000000000000002,168
2802,2.05,168
2820,25.07,168
2827,12.66,168
2832,4.28,168
2838,0.23,168
2840,3.6,168
2844,27.57,168
2866,12.76,168
2878,5.51,168
2927,12.13,168
2936,15.71,168
2951,1.65,168
2960,0.24,168
2997,9.58,168
3012,2.83,168
3025,20.22,168
3028,6.93,168
3040,16.17,168
3055,16.15,168
3065,12.64,168
3095,3.36,168
3104,8.47,168
3193,16.81,168
3195,22.88,168
3210,22.23,168
3217,2.25,168
3219,19.08,168
3225,12.94,168
3227,29.36,168
3260,17.04,168
3264,32.26,168
3299,4.79,168
3301,2.5300000000000002,168
3317,1.51,168
3337,8.33,168
3346,6.86,168
3440,14.46,168
3454,15.67,168
3470,12.32,168
3478,3.56,168
3509,1.6600000000000001,168
3510,3.05,168
3515,3.65,168
3528,9.85,168
3534,3.49,168
3535,24.88,168
3537,0.72,168
3573,14.66,168
3592,4.08,168
3605,0.9,168
3623,8.71,168
3638,7.58,168
3720,18.46,168
3721,4.68,168
3797,12.68,168
3829,6.45,168
3833,8.33,168
3836,1.43,168
3841,3.0,168
3865,2.7800000000000002,168
3873,24.3,168
3936,16.75,168
3938,30.58,168
3949,24.66,168
3980,2.91,168
3992,14.53,168
4008,9.7,168
4021,15.19,168
4029,1.83,168
4051,2.7,168
4057,3.67,168
4103,6.11,168
4130,3.32,168
4174,6.61,168
4195,2.07,168
4197,10.66,168
4205,27.96,168
4207,26.13,168
4216,32.38,168
4217,4.43,168
4237,7.32,168
4238,4.48,168
4249,32.66,168
4337,10.04,168
4346,2.98,168
4352,32.1,168
4366,10.01,168
4395,23.79,168
4439,0.27,168
4443,31.51,168
4456,12.66,168
4459,7.06,168
4460,10.02,168
4463,14.74,168
4465,3.22,168
4466,5.95,168
4489,6.66,168
4496,2.86,168
4505,19.01,168
4511,14.42,168
4526,29.63,168
4528,0.53,168
4533,15.07,168
4541,18.35,168
4552,27.74,168
4556,3.02,168
4577,17.82,168
4661,4.07,168
4684,15.24,168
4707,5.15,168
4711,3.93,168
4728,15.48,168
4773,11.84,168
4778,4.65,168
4801,15.17,168
4849,4.44,168
4850,3.13,168
4869,23.91,168
4914,20.64,168
4931,13.53,168
4961,8.63,168
4974,1.6099999999999999,168
5002,16.9,168
5005,14.67,168
5029,26.1,168
5042,23.03,168
5065,2.7,168
5184,10.28,168
5198,19.95,168
5219,4.33,168
5231,19.44,168
5243,22.76,168
5247,22.59,168
5279,0.08,168
5322,0.27,168
5328,0.9500000000000001,168
5332,11.33,168
5345,15.38,168
5353,3.85,168
5393,0.65,168
5399,4.14,168
5409,0.96,168
5413,0.62,168
5418,1.72,168
5464,2.37,168
5491,9.85,168
5496,10.17,168
5518,16.77,168
5539,6.5,168
5547,0.68,168
5576,27.28,168
5601,0.5,168
5626,21.99,168
5627,26.08,168
5635,12.5,168
5644,4.74,168
5647,4.39,168
5649,3.15,168
5655,1.02,168
5671,4.07,168
5720,25.67,168
5756,34.57,168
5757,3.43,168
5766,5.84,168
5785,2.74,168
5795,5.94,168
5805,7.87,168
5841,20.81,168
5854,15.44,168
5867,3.01,168
5892,11.43,168
5910,9.09,168
5915,0.84,168
5920,2.37,168
5935,4.01,168
5966,0.29,168
6017,0.52,168
6035,12.4,168
6041,3.32,168
6044,5.18,168
6056,8.13,168
6076,16.79,168
6081,1.25,168
6082,9.0,168
6096,13.07,168
6115,22.85,168
6155,4.31,168
6177,1.26,168
6222,6.99,168
6231,4.03,168
6233,0.27,168
6243,13.46,168
6248,13.11,168
6251,12.24,168
6256,20.76,168
6261,15.21,168
6276,0.18,168
6287,5.06,168
6323,26.04,168
6332,11.5,168
6340,4.53,168
6373,0.39,168
6398,1.54,168
6422,8.6,168
6453,19.62,168
6474,26.36,168
6497,26.79,168
6504,2.96,168
6511,12.37,168
6528,4.11,168
6539,9.81,168
6553,3.5700000000000003,168
6571,6.5600000000000005,168
6594,2.35,168
6603,12.86,168
6609,11.19,168
6633,7.88,168
6636,4.1,168
6638,18.8,168
6640,18.8,168
6663,0.19,168
6666,20.91,168
6741,4.46,168
6786,21.88,168
6792,0.32,168
6801,6.22,168
6808,9.97,168
6831,2.32,168
6837,0.53,168
6848,12.91,168
6858,29.17,168
6870,9.49,168
6885,8.51,168
6909,0.98,168
6910,9.85,168
6930,20.89,168
6940,1.37,168
6962,7.75,168
6984,12.46,168
7010,31.22,168
7014,30.31,168
7020,5.8,168
7031,10.36,168
7033,16.89,168
7044,2.4,168
7045,23.97,168
7072,4.07,168
7090,5.28,168
7119,1.9100000000000001,168
7156,31.33,168
7167,8.52,168
7168,13.42,168
7211,1.13,168
7220,21.8,168
7230,18.38,168
7242,2.14,168
7324,0.24,168
7356,6.98,168
7408,4.19,168
7451,0.73,168
7491,24.24,168
7498,16.99,168
7505,11.96,168
7532,19.27,168
7596,10.5,168
7600,26.84,168
7601,1.62,168
7637,4.14,168
7668,2.35,168
7673,2.66,168
7679,10.51,168
7697,0.9500000000000001,168
7724,21.82,168
7775,1.07,168
7807,14.71,168
7821,3.25,168
7828,31.68,168
7844,10.39,168
7855,6.63,168
7920,17.87,168
7922,0.05,168
7960,1.45,168
7969,2.84,168
7977,1.04,168
7987,12.75,168
7989,35.25,168
8003,0.9,168
8014,33.29,168
8036,32.22,168
8041,2.8200000000000003,168
8079,2.41,168
8083,19.5,168
8109,20.8,168
8128,12.53,168
8130,18.55,168
8164,4.68,168
8176,10.76,168
8188,19.52,168
8237,2.74,168
8245,14.09,168
8253,17.27,168
8257,2.59,168
8258,14.36,168
8276,21.84,168
8317,9.92,168
8328,19.81,168
8353,3.22,168
8362,2.17,168
8399,0.41000000000000003,168
8410,28.64,168
8451,0.08,168
8472,18.63,168
8500,21.35,168
8510,4.27,168
8521,0.43,168
8524,0.24,168
8549,7.57,168
8556,3.41,168
8572,17.31,168
8595,0.6900000000000001,168
8603,0.79,168
8625,20.97,168
8627,6.82,168
8642,17.74,168
8643,2.7199999999999998,168
8653,9.19,168
8673,0.45,168
8675,19.96,168
8677,2.38,168
8685,0.09,168
8690,22.75,168
8704,20.13,168
8712,0.48,168
8758,1.32,168
8769,25.67,168
8774,11.68,168
8779,27.95,168
8818,2.17,168
8832,0.27,168
8842,0.85,168
8844,16.67,168
8867,3.43,168
8876,9.82,168
8903,16.21,168
8909,17.44,168
8929,26.67,168
8930,1.23,168
8937,15.76,168
8945,12.5,168
8956,18.55,168
8963,6.76,168
9002,5.43,168
9009,12.85,168
9013,2.43,168
9025,13.1,168
9063,3.34,168
9065,2.07,168
9141,2.8200000000000003,168
9174,2.99,168
9179,1.23,168
9182,7.58,168
9194,20.28,168
9205,0.8,168
9254,15.81,168
9269,10.66,168
9285,13.09,168
9295,13.92,168
9309,6.07,168
9312,3.89,168
9322,1.56,168
9326,0.2,168
9344,4.94,168
9345,16.21,168
9365,29.77,168
9425,3.0,168
9430,9.8,168
9450,10.39,168
9455,2.79,168
9468,21.2,168
9478,3.2,168
9494,17.06,168
9505,23.27,168
9508,8.65,168
9535,9.53,168
9562,1.74,168
9571,25.63,168
9587,4.13,168
9651,0.97,168
9680,2.16,168
9682,22.39,168
9716,3.12,168
9737,21.79,168
9750,6.24,168
9761,5.2,168
9794,27.29,168
9809,3.1,168
9828,17.4,168
9837,15.34,168
9848,20.9,168
9866,16.8,168
9895,8.75,168
9899,0.8200000000000001,168
9917,12.52,168
9952,10.69,168
9977,3.8,168
9980,18.77,168
9981,8.69,168
9986,2.91,168
9988,4.29,168
10013,30.84,168
10043,6.0,168
10053,0.18,168
10060,3.54,168
10064,8.51,168
10065,2.12,168
10081,2.42,168
10109,33.5,168
10111,2.23,168
10116,1.98,168
10132,9.88,168
10152,1.56,168
10163,4.52,168
10184,0.73,168
10216,9.02,168
10223,21.23,168
10226,26.05,168
10232,16.98,168
10245,1.6099999999999999,168
10266,19.01,168
10289,32.45,168
10296,4.02,168
10332,25.99,168
10348,14.66,168
10349,14.76,168
10419,4.77,168
10448,8.02,168
10482,4.77,168
10483,34.98,168
10539,22.67,168
10546,12.63,168
10549,1.35,168
10553,11.06,168
10590,28.09,168
10622,21.43,168
10630,19.0,168
10652,29.45,168
10659,39.9,168
10677,24.72,168
10678,3.01,168
10682,0.63,168
10706,2.8200000000000003,168
10713,8.67,168
10724,4.25,168
10731,1.0,168
10741,7.17,168
10769,20.71,168
10775,23.99,168
10794,1.67,168
10804,33.41,168
10818,16.06,168
10875,7.69,168
10885,19.75,168
10889,25.78,168
10932,1.19,168
10975,3.29,168
11014,8.27,168
11021,2.22,168
11031,19.44,168
11032,2.5300000000000002,168
11056,13.94,168
11074,10.98,168
11088,4.94,168
11091,16.9,168
11113,31.85,168
11169,9.04,168
11174,2.08,168
11181,6.43,168
11185,3.41,168
11191,3.79,168
11192,1.75,168
11197,0.53,168
11208,12.95,168
11212,1.34,168
11213,0.8300000000000001,168
11219,3.5,168
11237,0.51,168
11241,10.44,168
11257,9.03,168
11296,6.96,168
11298,0.16,168
11310,4.08,168
11314,0.23,168
11329,1.08,168
11346,13.25,168
11355,2.27,168
11409,25.5,168
11426,11.04,168
11483,23.35,168
11497,21.06,168
11526,1.62,168
11539,0.99,168
11553,5.6,168
11560,3.04,168
11561,21.19,168
11568,16.19,168
11571,14.5,168
11573,2.69,168
11589,1.69,168
11604,4.71,168
11609,1.07,168
11610,1.31,168
11633,10.49,168
11634,16.76,168
11650,3.91,168
11671,23.02,168
11716,2.43,168
11731,5.51,168
11770,11.68,168
11838,0.92,168
11839,16.91,168
11879,6.87,168
11898,38.72,168
11957,21.36,168
11968,16.01,168
11982,10.0,168
11992,5.88,168
12020,1.71,168
12045,24.63,168
12047,5.15,168
12053,11.19,168
12070,2.5700000000000003,168
12090,5.82,168
12116,0.28,168
12117,13.61,168
12148,15.17,168
12174,8.97,168
12179,0.21,168
12214,5.78,168
12220,16.54,168
12256,29.88,168
12274,34.57,168
12283,3.29,168
12308,0.2,168
12313,15.04,168
12327,20.78,168
12343,5.78,168
12393,46.65,168
12411,8.57,168
12454,0.8200000000000001,168
12521,8.38,168
12560,1.82,168
12578,1.07,168
12586,7.38,168
12624,1.28,168
12636,2.25,168
12679,12.17,168
12705,9.59,168
12719,2.9,168
12723,13.45,168
12738,4.03,168
12740,20.09,168
12779,1.72,168
12802,23.23,168
12808,16.72,168
12840,14.53,168
12843,9.98,168
12877,4.31,168
12887,23.1,168
12890,28.87,168
12947,2.96,168
12978,3.1,168
12993,9.52,168
13005,3.7,168
13029,26.39,168
13039,0.12,168
13062,7.74,168
13065,14.44,168
13085,8.2,168
13121,0.76,168
13156,3.46,168
13196,9.6,168
13200,11.86,168
13217,0.09,168
13221,12.75,168
13282,37.17,168
13321,3.47,168
13324,1.05,168
13326,7.1,168
13343,2.49,168
13404,0.91,168
13413,0.6000000000000001,168
13417,2.01,168
13426,2.85,168
13449,16.69,168
13509,3.76,168
13522,2.71,168
13541,2.03,168
13554,3.14,168
13560,2.16,168
13565,2.14,168
13569,2.0,168
13582,1.1,168
13602,0.21,168
13612,9.7,168
13629,1.05,168
13637,0.72,168
13645,10.36,168
13651,11.4,168
13654,21.84,168
13662,21.54,168
13663,24.62,168
13686,2.31,168
13714,29.83,168
13728,3.56,168
13745,0.26,168
13750,6.11,168
13770,0.87,168
13782,5.06,168
13793,19.85,168
13808,18.42,168
13828,2.3,168
13846,3.3,168
13857,10.93,168
13885,1.22,168
13894,1.94,168
13901,36.51,168
13902,0.64,168
13907,5.24,168
13909,881.35,168
13925,27.02,168
13933,0.96,168
13953,14.63,168
13992,8.1,168
13997,8.76,168
14003,0.58,168
14015,2.14,168
14022,18.79,168
14065,3.56,168
14074,18.45,168
14082,18.87,168
14083,14.59,168
14088,1.11,168
14111,28.61,168
14143,7.31,168
14169,0.25,168
14191,0.59,168
14197,12.99,168
14210,28.46,168
14215,13.86,168
14226,4.73,168
14231,13.3,168
14243,1.27,168
14249,10.43,168
14283,2.54,168
14286,13.05,168
14288,1.0,168
14292,7.45,168
14296,13.37,168
14347,44.93,168
14352,7.63,168
14378,15.99,168
14382,30.48,168
14414,3.4,168
14433,21.2,168
14459,16.38,168
14468,22.51,168
14470,1.97,168
14473,2.71,168
14479,29.28,168
14500,4.42,168
14519,0.32,168
14564,29.27,168
14570,46.78,168
14589,17.27,168
14593,22.23,168
14597,1.98,168
14598,8.13,168
14603,22.9,168
14626,15.16,168
14646,16.72,168
14669,10.72,168
14671,18.03,168
14673,5.21,168
14696,34.21,168
14748,2.29,168
14773,5.14,168
14781,1.55,168
14785,7.33,168
14787,24.05,168
14807,14.71,168
14813,9.38,168
14817,11.57,168
14844,3.17,168
14852,10.64,168
14866,12.55,168
14880,24.55,168
14911,6.34,168
14917,18.77,168
14937,5.42,168
14988,0.21,168
14995,17.78,168
15002,30.75,168
15089,0.97,168
15091,2.26,168
15093,10.04,168
15104,2.95,168
15165,4.14,168
15167,5.54,168
15169,7.48,168
15231,5.03,168
15234,15.88,168
15236,2.35,168
15272,37.78,168
15290,1.75,168
15292,6.3,168
15311,6.83,168
15350,0.23,168
15365,14.83,168
15366,27.33,168
15371,12.13,168
15379,15.94,168
15398,0.64,168
15424,18.05,168
15425,3.69,168
15430,4.27,168
15450,28.38,168
15456,22.34,168
15490,22.78,168
15514,22.55,168
15589,13.64,168
15631,15.42,168
15646,14.96,168
15652,3.98,168
15662,8.06,168
15664,1.8399999999999999,168
15677,2.29,168
15713,1.02,168
15751,24.38,168
15764,0.75,168
15767,24.35,168
15786,27.7,168
15797,7.38,168
15832,21.42,168
15873,3.39,168
15884,0.99,168
15897,13.21,168
15914,1.8599999999999999,168
15934,1.4,168
15936,5.9,168
15938,1.21,168
15952,3.92,168
15957,26.36,168
15967,3.29,168
15974,4.17,168
15978,29.7,168
16043,37.27,168
16044,22.06,168
16049,2.15,168
16068,12.31,168
16071,4.72,168
16085,5.44,168
16086,17.82,168
16119,10.0,168
16129,19.56,168
16131,2.64,168
16141,0.53,168
16144,0.26,168
16157,4.59,168
16159,2.19,168
16163,15.68,168
16193,18.38,168
16197,0.61,168
16205,8.24,168
16217,0.89,168
16242,18.64,168
16285,1.51,168
16303,4.02,168
16305,35.57,168
16340,3.89,168
16373,3.36,168
16378,22.4,168
16382,8.73,168
16390,14.88,168
16424,26.68,168
16436,1.69,168
16463,1.24,168
16478,28.68,168
16499,1.6400000000000001,168
16503,3.38,168
16516,7.06,168
16530,23.04,168
16534,2.7,168
16539,1.35,168
16543,0.9,168
16546,8.56,168
16554,32.38,168
16556,1.62,168
16570,4.03,168
16604,5.34,168
16611,28.6,168
16662,28.13,168
16663,21.49,168
16688,16.95,168
16732,19.81,168
16739,3.7800000000000002,168
16789,2.46,168
16842,0.79,168
16843,2.19,168
16844,4.05,168
16852,3.46,168
16864,33.08,168
16905,3.22,168
16929,14.77,168
16934,10.92,168
16941,2.22,168
16953,0.39,168
16979,1.17,168
16987,112.6,168
34,2.25,174
45,4.04,174
61,11.01,174
82,0.98,174
113,7.85,174
128,2.99,174
133,49.09,174
165,5.91,174
212,21.47,174
224,13.63,174
250,6.24,174
251,13.88,174
255,43.19,174
258,15.11,174
264,19.31,174
278,10.5,174
306,34.72,174
307,2.36,174
326,5.24,174
354,13.32,174
360,14.78,174
421,37.99,174
435,3.68,174
495,4.14,174
515,28.47,174
522,1.03,174
556,9.22,174
589,9.55,174
598,21.2,174
625,6.95,174
633,1.3,174
671,28.42,174
689,20.89,174
722,27.19,174
724,31.12,174
740,2.09,174
754,8.16,174
769,23.06,174
776,15.46,174
780,2.62,174
799,1.16,174
826,8.52,174
833,15.14,174
845,17.65,174
855,0.6000000000000001,174
872,0.65,174
887,1.34,174
888,12.83,174
897,11.69,174
912,1.8599999999999999,174
920,4.06,174
926,5.95,174
948,10.73,174
1014,10.08,174
1018,1.8,174
1047,4.25,174
1070,0.44,174
1099,9.93,174
1107,10.88,174
1110,0.05,174
1122,16.72,174
1181,19.27,174
1225,14.96,174
1236,21.62,174
1242,28.51,174
1243,5.78,174
1251,11.99,174
1275,19.61,174
1299,0.39,174
1321,9.92,174
1324,17.1,174
1326,3.58,174
1336,10.96,174
1349,10.38,174
1399,3.69,174
1407,9.92,174
1416,1.6,174
1436,19.77,174
1438,12.33,174
1450,9.63,174
1477,12.76,174
1492,13.89,174
1496,16.52,174
1510,31.75,174
1519,1.56,174
1534,16.4,174
1587,0.05,174
1594,4.23,174
1607,3.69,174
1616,7.63,174
1637,17.18,174
1644,34.23,174
1652,11.56,174
1658,1.42,174
1679,0.9400000000000001,174
1697,1.8399999999999999,174
1738,0.14,174
1743,23.35,174
1761,14.25,174
1776,19.16,174
1793,0.76,174
1801,13.93,174
1829,21.94,174
1832,14.38,174
1853,24.39,174
1889,0.47000000000000003,174
1900,1.73,174
1915,15.26,174
1935,18.93,174
1970,35.75,174
1987,18.29,174
2048,40.37,174
2054,24.36,174
2061,2.01,174
2064,25.0,174
2069,29.3,174
2070,19.16,174
2096,0.72,174
2099,0.21,174
2114,18.67,174
2130,8.19,174
2136,24.31,174
2166,3.79,174
2173,7.12,174
2180,10.99,174
2184,0.41000000000000003,174
2224,18.22,174
2228,5.44,174
2231,7.68,174
2239,2.69,174
2268,34.28,174
2277,6.12,174
2307,10.89,174
2315,11.87,174
2332,4.77,174
2335,14.91,174
2366,6.75,174
2420,10.96,174
2449,15.21,174
2455,1.32,174
2476,34.94,174
2504,27.73,174
2536,35.17,174
2540,3.9699999999999998,174
2544,17.39,174
2585,22.21,174
2586,4.09,174
2589,2.09,174
2593,9.43,174
2670,7.15,174
2685,14.74,174
2739,27.77,174
2762,5.63,174
2772,9.04,174
2773,6.23,174
2848,19.29,174
2850,1.05,174
2867,2.9699999999999998,174
2876,4.95,174
2880,0.27,174
2916,7.47,174
2919,2.36,174
2934,1.49,174
2941,6.98,174
2942,16.39,174
2975,0.59,174
2976,2.18,174
2982,17.82,174
2993,1.37,174
3002,11.3,174
3037,14.92,174
3050,19.06,174
3064,0.26,174
3068,3.24,174
3099,8.09,174
3110,2.93,174
3139,2.07,174
3141,7.75,174
3147,1.19,174
3155,30.67,174
3174,20.16,174
3205,5.68,174
3243,23.2,174
3244,2.8,174
3260,23.97,174
3275,9.6,174
3280,19.4,174
3289,0.18,174
3321,6.99,174
3367,27.77,174
3388,9.59,174
3413,39.74,174
3417,3.2800000000000002,174
3436,21.67,174
3447,3.59,174
3483,0.53,174
3493,2.49,174
3502,2.65,174
3508,2.7800000000000002,174
3591,9.17,174
3613,3.04,174
3639,6.39,174
3676,0.9,174
3705,12.66,174
3737,54.99,174
3750,0.23,174
3809,27.24,174
3841,6.09,174
3860,2.98,174
3866,6.5600000000000005,174
3869,20.22,174
3902,7.04,174
3917,9.35,174
3942,16.94,174
3950,9.74,174
3984,10.36,174
3996,3.21,174
3998,11.72,174
4000,26.45,174
4008,11.42,174
4011,11.88,174
4035,13.7,174
4058,21.68,174
4059,4.59,174
4096,9.86,174
4104,4.87,174
4143,35.52,174
4172,9.2,174
4187,13.29,174
4198,1.3599999999999999,174
4204,0.96,174
4231,9.34,174
4233,10.46,174
4246,11.1,174
4264,10.44,174
4275,23.58,174
4281,8.54,174
4286,1.8,174
4299,5.48,174
4346,2.44,174
4352,23.58,174
4370,4.0,174
4377,13.89,174
4385,0.27,174
4426,33.03,174
4427,15.32,174
4428,39.85,174
4440,9.78,174
4458,0.46,174
4491,17.94,174
4505,19.9,174
4511,11.14,174
4525,19.57,174
4527,3.84,174
4533,13.85,174
4558,6.35,174
4591,4.04,174
4607,4.65,174
4684,14.44,174
4692,14.25,174
4708,0.79,174
4743,10.57,174
4763,0.6000000000000001,174
4773,6.91,174
4778,1.38,174
4843,14.0,174
4871,1.9300000000000002,174
4882,1.1,174
4897,16.8,174
4921,22.38,174
4925,0.31,174
4966,2.44,174
4969,7.58,174
5024,21.82,174
5128,4.7,174
5136,34.81,174
5188,17.78,174
5202,1.01,174
5205,40.76,174
5248,28.6,174
5253,15.98,174
5261,34.57,174
5279,0.16,174
5288,3.26,174
5291,28.57,174
5298,27.84,174
5337,2.39,174
5370,10.47,174
5393,1.21,174
5402,1.33,174
5417,1.63,174
5457,15.83,174
5465,9.3,174
5471,16.96,174
5493,16.26,174
5499,7.15,174
5507,0.48,174
5513,13.18,174
5514,23.63,174
5520,0.93,174
5539,3.35,174
5558,15.81,174
5564,31.47,174
5584,10.34,174
5610,1.85,174
5611,1.44,174
5624,12.68,174
5647,0.18,174
5656,3.79,174
5658,5.1,174
5665,12.13,174
5671,1.52,174
5676,9.95,174
5691,34.14,174
5710,1.42,174
5729,3.62,174
5743,2.21,174
5776,13.53,174
5780,1.3900000000000001,174
5786,1.99,174
5795,17.05,174
5826,0.22,174
5829,29.05,174
5838,8.41,174
5855,12.67,174
5859,9.95,174
5862,17.27,174
5879,2.98,174
5931,0.14,174
5935,1.4100000000000001,174
5971,19.42,174
5981,8.39,174
5982,12.85,174
6003,67.85,174
6007,6.73,174
6008,28.89,174
6018,8.83,174
6024,21.75,174
6063,20.65,174
6070,22.62,174
6078,8.27,174
6105,1.4100000000000001,174
6107,24.02,174
6164,9.63,174
6183,5.66,174
6197,22.1,174
6209,0.99,174
6231,5.26,174
6238,9.01,174
6336,18.74,174
6340,3.9699999999999998,174
6345,8.11,174
6348,15.1,174
6365,1.5899999999999999,174
6376,27.6,174
6382,4.73,174
6401,8.07,174
6407,7.95,174
6411,30.01,174
6433,7.28,174
6438,23.47,174
6477,23.93,174
6489,22.03,174
6499,3.15,174
6505,13.15,174
6532,7.44,174
6536,3.14,174
6551,8.42,174
6564,9.78,174
6576,11.62,174
6580,17.65,174
6595,23.08,174
6596,4.29,174
6649,2.1,174
6656,7.66,174
6663,4.09,174
6677,8.99,174
6703,26.48,174
6715,12.95,174
6724,7.86,174
6727,6.65,174
6808,16.81,174
6810,9.3,174
6863,21.97,174
6864,4.15,174
6865,1.46,174
6881,3.3,174
6913,9.48,174
6953,12.37,174
6956,14.09,174
6986,21.77,174
6996,19.56,174
7015,1.62,174
7061,3.66,174
7070,5.12,174
7121,1.24,174
7131,1.02,174
7142,9.55,174
7148,2.19,174
7170,24.21,174
7181,0.08,174
7185,14.89,174
7191,26.5,174
7207,16.75,174
7212,1.11,174
7225,6.6,174
7261,14.5,174
7268,39.73,174
7271,14.37,174
7288,31.23,174
7290,9.36,174
7295,0.08,174
7299,14.79,174
7302,11.44,174
7322,10.89,174
7346,34.05,174
7353,6.57,174
7385,5.1,174
7430,10.8,174
7444,18.0,174
7451,0.1,174
7483,1.96,174
7521,1.56,174
7522,12.89,174
7579,2.69,174
7600,39.92,174
7613,2.0,174
7632,17.53,174
7641,3.58,174
7655,0.26,174
7672,6.26,174
7694,16.12,174
7719,10.17,174
7730,11.0,174
7785,562.54,174
7788,6.79,174
7790,24.44,174
7798,10.76,174
7801,18.3,174
7818,19.44,174
7859,1.24,174
7870,6.96,174
7877,37.88,174
7921,5.2,174
7938,1.44,174
7939,17.8,174
7947,2.12,174
7973,17.1,174
7983,0.05,174
7994,25.62,174
8005,8.8,174
8038,12.55,174
8089,22.64,174
8091,7.23,174
8092,40.64,174
8099,13.71,174
8101,1.18,174
8103,23.48,174
8107,0.09,174
8154,18.53,174
8173,13.69,174
8174,14.02,174
8181,23.19,174
8187,11.69,174
8203,4.41,174
8266,14.66,174
8284,0.88,174
8294,4.25,174
8303,5.16,174
8309,19.88,174
8336,0.89,174
8368,24.3,174
8390,3.6,174
8391,6.26,174
8412,1.43,174
8422,0.06,174
8426,6.23,174
8446,1.9100000000000001,174
8458,12.07,174
8498,14.08,174
8507,16.17,174
8546,4.8100000000000005,174
8566,2.02,174
8583,0.39,174
8584,2.17,174
8605,1.3599999999999999,174
8607,3.61,174
8632,31.54,174
8651,9.96,174
8670,11.1,174
8674,13.05,174
8675,10.81,174
8704,22.8,174
8735,3.19,174
8742,1.31,174
8747,19.56,174
8762,1.45,174
8790,0.4,174
8833,29.54,174
8908,3.07,174
8910,3.9699999999999998,174
8913,3.89,174
8948,4.6,174
8957,0.32,174
8994,23.93,174
8995,12.37,174
8999,16.5,174
9028,11.99,174
9047,4.38,174
9057,4.46,174
9058,1.43,174
9064,9.62,174
9082,2.68,174
9087,27.13,174
9103,1.6,174
9120,18.36,174
9121,1.07,174
9133,16.3,174
9148,1.11,174
9189,25.04,174
9192,4.06,174
9236,1.97,174
9248,12.69,174
9273,0.9,174
9288,20.03,174
9312,2.4,174
9332,9.43,174
9338,0.79,174
9344,1.57,174
9373,8.03,174
9379,11.08,174
9403,17.11,174
9408,1.4100000000000001,174
9424,19.7,174
9432,18.73,174
9459,2.74,174
9472,7.08,174
9475,3.02,174
9522,3.35,174
9542,4.57,174
9545,265.94,174
9552,2.37,174
9560,1.52,174
9600,15.6,174
9602,1.03,174
9608,6.91,174
9674,2.48,174
9677,1.4,174
9685,19.59,174
9694,2.87,174
9736,2.48,174
9745,23.27,174
9773,1.58,174
9774,22.79,174
9783,10.77,174
9789,13.22,174
9840,4.14,174
9843,0.64,174
9855,3.43,174
9857,16.49,174
9868,16.86,174
9888,8.27,174
9920,22.34,174
9923,21.11,174
9926,11.4,174
9964,18.82,174
10005,3.15,174
10006,34.83,174
10011,20.12,174
10022,5.51,174
10038,37.84,174
10045,1.01,174
10046,0.75,174
10047,21.45,174
10051,8.68,174
10076,5.35,174
10084,18.62,174
10094,6.28,174
10121,22.73,174
10129,8.23,174
10162,0.44,174
10195,34.21,174
10211,4.12,174
10217,11.88,174
10227,0.4,174
10234,29.17,174
10238,16.85,174
10250,1.4,174
10267,11.33,174
10331,7.16,174
10338,10.43,174
10353,19.4,174
10369,1.72,174
10372,11.41,174
10383,0.53,174
10385,1.43,174
10390,11.29,174
10398,13.2,174
10412,13.51,174
10458,9.33,174
10460,11.25,174
10505,3.88,174
10572,27.6,174
10576,1.01,174
10577,3.29,174
10667,23.23,174
10683,3.59,174
10734,13.0,174
10747,3.12,174
10769,22.45,174
10817,16.65,174
10906,4.75,174
10918,6.2,174
10941,9.0,174
10944,3.36,174
10969,0.37,174
10985,2.34,174
11011,0.78,174
11015,2.02,174
11017,2.51,174
11041,4.61,174
11059,1.65,174
11095,16.4,174
11120,12.42,174
11166,3.77,174
11179,2.02,174
11192,3.37,174
11193,7.97,174
11203,11.88,174
11233,2.22,174
11275,7.45,174
11295,4.44,174
11321,18.82,174
11325,6.23,174
11329,2.29,174
11334,9.98,174
11378,4.05,174
11394,12.7,174
11411,4.85,174
11414,17.6,174
11428,17.75,174
11445,7.68,174
11460,25.94,174
11462,24.9,174
11471,35.76,174
11488,16.35,174
11491,22.05,174
11495,22.84,174
11543,2.22,174
11547,1.9100000000000001,174
11548,0.58,174
11584,27.12,174
11608,13.5,174
11662,26.86,174
11690,29.84,174
11693,6.31,174
11694,18.92,174
11697,21.66,174
11754,34.63,174
11755,42.2,174
11779,2.59,174
11782,21.44,174
11830,13.18,174
11835,1.32,174
11847,2.5300000000000002,174
11848,14.89,174
11850,5.17,174
11860,5.78,174
11865,28.17,174
11872,0.05,174
11906,1.69,174
11908,2.25,174
11918,5.76,174
11925,3.62,174
11937,21.84,174
11948,2.17,174
11964,3.13,174
