customer_id,membership_days,age,income,gender_Blank,gender_F,gender_M,gender_O
1923,168,60,76000,0,0,1,0
1924,546,68,75000,0,1,0,0
1925,389,25,50000,0,0,1,0
1926,242,82,74000,0,0,1,0
1927,1435,20,59000,0,0,1,0
1928,1045,63,114000,0,1,0,0
1929,313,49,72000,0,0,1,0
1930,767,90,100000,0,1,0,0
1931,341,71,43000,0,0,1,0
1932,569,24,32000,0,0,1,0
1933,54,63,75000,0,1,0,0
1934,235,47,75000,1,0,0,0
1935,377,58,86000,0,1,0,0
1936,406,49,52000,0,0,1,0
1937,583,42,51000,0,0,1,0
1938,942,51,67000,0,0,1,0
1939,267,77,68000,0,1,0,0
1940,174,41,35000,0,0,1,0
1941,51,70,33000,0,1,0,0
1942,510,35,70000,0,1,0,0
1943,539,49,53000,0,1,0,0
1944,835,36,75000,0,0,1,0
1945,1614,27,70000,0,1,0,0
1946,1020,74,84000,0,0,1,0
1947,30,74,92000,0,1,0,0
1948,358,64,37000,0,0,1,0
1949,953,32,61000,0,1,0,0
1950,243,39,71000,1,0,0,0
1951,73,54,35000,0,0,1,0
1952,308,50,42000,0,0,1,0
1953,89,69,51000,0,0,1,0
1954,940,58,81000,0,0,1,0
1955,42,58,55000,0,1,0,0
1956,207,39,73000,1,0,0,0
1957,1065,58,43000,0,0,1,0
1958,29,22,67000,0,1,0,0
1959,329,31,39000,0,1,0,0
1960,241,44,61000,0,1,0,0
1961,328,31,39000,0,0,1,0
1962,346,74,55000,0,1,0,0
1963,747,59,99000,0,1,0,0
1964,256,50,60000,0,1,0,0
1965,767,68,58000,0,1,0,0
1966,604,51,73000,0,0,1,0
1967,53,54,61000,0,0,1,0
1968,194,25,56000,0,0,1,0
1969,487,64,40000,0,0,1,0
1970,1163,71,90000,0,0,1,0
1971,326,70,96000,0,1,0,0
1972,13,52,40000,0,0,1,0
1973,213,67,96000,0,1,0,0
1974,311,68,56000,0,0,1,0
1975,587,83,72000,0,0,1,0
1976,1052,85,44000,1,0,0,0
1977,1575,64,86000,0,0,1,0
1978,139,65,91000,0,0,1,0
1979,470,29,72000,0,1,0,0
1980,885,80,87000,0,1,0,0
1981,498,52,42000,0,1,0,0
1982,213,49,86000,0,1,0,0
1983,221,45,75000,0,1,0,0
1984,31,41,40000,0,0,1,0
1985,167,51,90000,1,0,0,0
1986,1051,50,48000,0,1,0,0
1987,187,57,35000,0,0,1,0
1988,1368,60,85000,1,0,0,0
1989,769,23,45000,0,1,0,0
1990,964,58,54000,1,0,0,0
1991,732,26,53000,0,0,0,1
1992,175,55,45000,1,0,0,0
1993,750,66,53000,0,1,0,0
1994,804,58,117000,0,0,1,0
1995,120,46,64000,0,1,0,0
1996,1243,29,53000,0,0,1,0
1997,580,40,89000,0,0,1,0
1998,301,57,84000,0,0,1,0
1999,255,54,68000,0,0,1,0
2000,848,87,92000,0,1,0,0
2001,280,64,41000,0,1,0,0
2002,800,61,83000,0,1,0,0
2003,325,68,76000,0,1,0,0
2004,1010,52,116000,0,1,0,0
2005,391,33,108000,1,0,0,0
2006,1456,48,94000,0,0,1,0
2007,395,47,82000,1,0,0,0
2008,646,74,78000,0,0,1,0
2009,394,69,80000,1,0,0,0
2010,256,44,97000,0,1,0,0
2011,1583,72,33000,0,0,1,0
2012,244,58,40000,0,1,0,0
2013,249,71,68000,0,1,0,0
2014,305,41,38000,0,0,1,0
2015,315,47,72000,0,0,1,0
2016,316,65,75000,0,1,0,0
2017,165,47,64000,0,1,0,0
2018,312,36,41000,0,0,1,0
2019,502,39,67000,0,0,1,0
2020,526,59,36000,0,0,1,0
2021,849,38,63000,1,0,0,0
2022,239,33,55000,0,0,1,0
2023,546,53,100000,0,0,0,1
2024,345,26,46000,0,0,1,0
2025,209,47,70000,0,1,0,0
2026,775,57,30000,0,1,0,0
2027,1354,74,35000,0,0,1,0
2028,781,56,75000,0,1,0,0
2029,601,52,32000,0,1,0,0
2030,1035,75,92000,0,0,1,0
2031,296,64,63000,0,0,1,0
2032,167,66,32000,0,1,0,0
2033,1009,55,115000,0,1,0,0
2034,160,47,47000,0,0,1,0
2035,745,65,73000,0,1,0,0
2036,107,82,65000,0,0,1,0
2037,26,59,79000,0,1,0,0
2038,1715,56,68000,1,0,0,0
2039,183,19,52000,0,0,1,0
2040,859,42,63000,0,0,1,0
2041,308,37,69000,0,0,1,0
2042,178,64,45000,0,1,0,0
2043,1015,38,68000,0,0,1,0
2044,292,64,41000,1,0,0,0
2045,140,75,76000,0,1,0,0
2046,19,56,94000,0,0,1,0
2047,324,59,70000,0,0,1,0
2048,652,56,89000,0,0,1,0
2049,311,40,67000,0,0,1,0
2050,203,43,34000,0,1,0,0
2051,147,51,54000,0,0,1,0
2052,149,43,91000,0,0,1,0
2053,688,84,66000,0,1,0,0
2054,724,57,70000,0,0,1,0
2055,879,92,39000,0,1,0,0
2056,288,68,82000,0,1,0,0
2057,610,39,38000,0,1,0,0
2058,170,76,60000,0,0,0,1
2059,378,51,81000,0,0,1,0
2060,233,26,39000,0,0,1,0
2061,369,90,36000,0,0,1,0
2062,150,42,41000,0,0,1,0
2063,423,39,53000,0,0,1,0
2064,699,77,80000,0,0,1,0
2065,882,67,65000,0,0,1,0
2066,321,60,41000,0,0,1,0
2067,980,79,81000,0,1,0,0
2068,26,68,41000,0,1,0,0
2069,967,59,93000,0,0,1,0
2070,140,65,94000,0,0,1,0
2071,52,68,86000,1,0,0,0
2072,908,41,70000,1,0,0,0
2073,869,74,106000,0,0,1,0
2074,327,20,43000,0,1,0,0
2075,1022,50,119000,0,1,0,0
2076,246,53,50000,0,0,1,0
2077,846,46,70000,1,0,0,0
2078,242,24,40000,1,0,0,0
2079,349,22,70000,0,1,0,0
2080,694,68,30000,0,0,1,0
2081,215,81,55000,0,0,1,0
2082,834,27,47000,0,0,1,0
2083,102,60,44000,0,0,1,0
2084,963,63,119000,0,1,0,0
2085,220,26,59000,0,0,1,0
2086,132,25,55000,0,0,1,0
2087,128,53,37000,0,0,1,0
2088,602,71,41000,0,1,0,0
2089,591,91,102000,0,1,0,0
2090,544,75,54000,0,1,0,0
2091,256,44,89000,1,0,0,0
2092,144,32,54000,0,0,1,0
2093,606,70,73000,1,0,0,0
2094,1328,27,39000,0,1,0,0
2095,206,55,57000,0,0,1,0
2096,71,45,56000,0,0,1,0
2097,889,94,55000,0,0,1,0
2098,760,66,77000,0,0,1,0
2099,273,67,42000,0,0,1,0
2100,225,57,85000,0,1,0,0
2101,1057,57,61000,0,0,1,0
2102,826,18,40000,0,0,1,0
2103,633,22,81000,1,0,0,0
2104,907,51,104000,0,0,1,0
2105,230,63,49000,0,0,1,0
2106,670,73,65000,0,1,0,0
2107,190,61,52000,0,0,1,0
2108,867,75,112000,0,1,0,0
2109,27,32,103000,1,0,0,0
2110,276,65,113000,0,1,0,0
2111,86,40,68000,1,0,0,0
2112,94,36,31000,0,0,1,0
2113,300,53,105000,1,0,0,0
2114,1062,67,61000,0,1,0,0
2115,281,38,49000,0,0,1,0
2116,505,45,72000,0,1,0,0
2117,719,62,51000,0,0,1,0
2118,589,43,70000,0,1,0,0
2119,312,43,31000,0,0,1,0
2120,949,60,49000,1,0,0,0
2121,81,21,43000,0,0,1,0
2122,738,29,36000,0,0,1,0
2123,661,74,95000,0,1,0,0
2124,645,52,73000,0,1,0,0
2125,245,41,65000,0,0,1,0
2126,946,77,87000,0,1,0,0
2127,349,22,67000,0,1,0,0
2128,107,41,82000,1,0,0,0
2129,698,61,50000,0,1,0,0
2130,348,48,54000,0,1,0,0
2131,935,55,53000,0,0,1,0
2132,1662,50,65000,0,0,1,0
2133,525,45,52000,0,1,0,0
2134,638,74,64000,1,0,0,0
2135,362,62,79000,0,0,1,0
2136,351,52,67000,0,1,0,0
2137,258,87,73000,0,1,0,0
2138,1767,54,75000,1,0,0,0
2139,319,51,75000,0,1,0,0
2140,508,65,74000,0,0,1,0
2141,60,81,77000,0,0,1,0
2142,707,74,89000,0,1,0,0
2143,702,71,107000,0,0,1,0
2144,276,28,72000,0,0,1,0
2145,317,25,94000,1,0,0,0
2146,107,44,52000,1,0,0,0
2147,312,46,44000,0,0,1,0
2148,268,42,75000,0,1,0,0
2149,132,70,32000,0,0,1,0
2150,715,88,81000,0,1,0,0
2151,136,56,53000,0,1,0,0
2152,754,48,71000,1,0,0,0
2153,290,89,55000,0,1,0,0
2154,354,59,73000,0,0,1,0
2155,365,26,88000,1,0,0,0
2156,317,54,105000,0,0,1,0
2157,243,48,64000,0,0,1,0
2158,430,68,70000,0,1,0,0
2159,20,63,45000,1,0,0,0
2160,1662,58,63000,0,0,1,0
2161,1041,75,41000,0,0,1,0
2162,523,51,67000,0,0,1,0
2163,277,70,36000,0,0,1,0
2164,312,38,32000,0,0,1,0
2165,372,71,52000,0,0,1,0
2166,1244,25,42000,0,0,1,0
2167,400,55,103000,0,1,0,0
2168,140,76,33000,0,0,1,0
2169,74,45,51000,0,0,1,0
2170,131,57,41000,1,0,0,0
2171,232,65,40000,1,0,0,0
2172,226,37,92000,0,0,1,0
2173,1482,34,58000,0,1,0,0
2174,283,37,61000,1,0,0,0
2175,272,56,90000,0,1,0,0
2176,215,42,35000,0,0,1,0
2177,676,53,111000,0,0,1,0
2178,846,59,73000,0,0,1,0
2179,272,23,32000,0,0,1,0
2180,109,68,30000,0,1,0,0
2181,720,51,59000,0,1,0,0
2182,790,25,50000,0,0,1,0
2183,789,67,108000,0,0,1,0
2184,826,64,55000,0,0,1,0
2185,483,49,103000,1,0,0,0
2186,789,58,94000,0,1,0,0
2187,1675,57,65000,0,0,1,0
2188,227,43,75000,0,0,1,0
2189,1088,53,82000,0,1,0,0
2190,1031,48,97000,0,0,1,0
2191,774,52,108000,0,1,0,0
2192,144,37,41000,0,0,1,0
2193,87,69,74000,0,1,0,0
2194,410,52,44000,0,0,1,0
2195,479,46,69000,0,0,1,0
2196,54,70,75000,0,1,0,0
2197,235,71,51000,0,0,1,0
2198,202,92,61000,0,0,1,0
2199,682,50,75000,0,1,0,0
2200,1588,63,52000,0,0,1,0
2201,293,50,111000,0,0,1,0
2202,407,55,71000,0,0,1,0
2203,146,22,92000,1,0,0,0
2204,762,61,95000,0,1,0,0
2205,208,70,58000,0,0,1,0
2206,592,48,88000,1,0,0,0
2207,115,63,95000,0,0,1,0
2208,209,70,87000,0,0,1,0
2209,1001,18,62000,0,1,0,0
2210,64,88,51000,0,1,0,0
2211,140,40,30000,0,0,1,0
2212,645,54,62000,0,1,0,0
2213,108,60,52000,0,1,0,0
2214,216,45,90000,0,0,1,0
2215,840,24,59000,0,0,1,0
2216,265,68,54000,0,1,0,0
2217,596,71,64000,0,0,1,0
2218,269,95,87000,0,0,1,0
2219,371,66,45000,1,0,0,0
2220,236,70,62000,0,1,0,0
2221,320,92,70000,1,0,0,0
2222,226,77,86000,0,0,1,0
2223,974,49,62000,0,1,0,0
2224,258,43,57000,0,1,0,0
2225,350,57,65000,0,0,1,0
2226,787,22,41000,0,0,1,0
2227,1443,76,56000,0,0,1,0
2228,878,75,45000,0,1,0,0
2229,235,20,39000,0,0,1,0
2230,1037,60,54000,0,0,1,0
2231,877,51,66000,1,0,0,0
2232,17,54,100000,0,1,0,0
2233,32,64,59000,0,1,0,0
2234,1040,41,87000,0,1,0,0
2235,283,55,75000,0,1,0,0
2236,304,75,81000,0,1,0,0
2237,142,49,31000,0,0,1,0
2238,321,56,86000,0,0,1,0
2239,16,60,50000,0,0,1,0
2240,686,48,38000,0,1,0,0
2241,174,20,39000,0,0,1,0
2242,523,40,34000,1,0,0,0
2243,1726,55,59000,0,0,1,0
2244,225,58,39000,0,1,0,0
2245,1210,36,31000,0,0,1,0
2246,158,82,50000,0,0,1,0
2247,1433,33,67000,0,1,0,0
2248,670,43,40000,0,0,1,0
2249,55,45,69000,1,0,0,0
2250,1510,52,70000,1,0,0,0
2251,867,70,50000,0,0,1,0
2252,1146,19,61000,0,1,0,0
2253,902,56,66000,0,1,0,0
2254,730,57,52000,0,1,0,0
2255,564,67,86000,0,1,0,0
2256,164,67,39000,0,0,1,0
2257,979,53,34000,0,0,1,0
2258,573,68,114000,0,1,0,0
2259,296,32,56000,0,0,1,0
2260,303,50,71000,0,0,1,0
2261,286,61,45000,0,0,1,0
2262,253,39,73000,1,0,0,0
2263,340,76,55000,0,0,1,0
2264,1818,20,39000,0,0,1,0
2265,677,62,37000,0,0,1,0
2266,794,51,74000,0,0,1,0
2267,105,52,104000,0,1,0,0
2268,806,53,75000,0,1,0,0
2269,751,71,73000,0,0,1,0
2270,681,18,53000,0,0,1,0
2271,93,48,81000,0,0,1,0
2272,1357,85,40000,0,1,0,0
2273,993,40,56000,0,1,0,0
2274,692,68,39000,0,0,1,0
2275,328,46,59000,0,0,1,0
2276,198,62,104000,0,0,1,0
2277,288,59,54000,0,0,1,0
2278,1343,23,42000,0,0,1,0
2279,223,43,49000,0,0,1,0
2280,166,18,62000,1,0,0,0
2281,52,33,61000,0,0,1,0
2282,540,49,79000,0,1,0,0
2283,249,65,56000,0,0,1,0
2284,116,54,35000,0,0,1,0
2285,862,62,54000,0,1,0,0
2286,304,24,38000,0,0,1,0
2287,268,76,87000,0,1,0,0
2288,889,33,53000,0,0,1,0
2289,1559,87,96000,0,0,1,0
2290,528,67,57000,0,0,0,1
2291,230,23,58000,0,1,0,0
2292,183,38,67000,0,1,0,0
2293,761,21,69000,0,0,1,0
2294,1272,43,44000,0,0,1,0
2295,977,87,48000,0,0,1,0
2296,341,27,108000,1,0,0,0
2297,355,41,81000,0,0,1,0
2298,139,38,69000,0,0,1,0
2299,645,93,78000,0,1,0,0
2300,287,38,58000,0,1,0,0
2301,315,69,73000,0,0,1,0
2302,174,52,68000,0,0,1,0
2303,97,30,48000,0,0,1,0
2304,1405,63,95000,0,0,1,0
2305,405,47,84000,0,0,1,0
2306,344,56,86000,0,1,0,0
2307,183,55,71000,0,1,0,0
2308,229,45,70000,1,0,0,0
2309,443,61,87000,0,1,0,0
2310,221,78,42000,0,1,0,0
2311,121,60,94000,0,1,0,0
2312,307,72,40000,0,1,0,0
2313,268,19,35000,0,0,1,0
2314,148,70,88000,0,0,1,0
2315,692,60,59000,0,1,0,0
2316,97,47,47000,0,0,1,0
2317,796,87,55000,0,0,1,0
2318,771,49,85000,1,0,0,0
2319,563,39,60000,0,1,0,0
2320,635,39,72000,0,0,1,0
2321,95,52,65000,0,1,0,0
2322,1061,58,73000,0,0,0,1
2323,404,79,78000,0,1,0,0
2324,189,26,44000,0,0,1,0
2325,53,23,32000,0,0,1,0
2326,193,73,89000,0,1,0,0
2327,868,81,79000,1,0,0,0
2328,121,72,89000,0,0,1,0
2329,320,31,52000,0,0,1,0
2330,884,38,67000,0,0,1,0
2331,265,67,46000,1,0,0,0
2332,160,32,41000,0,0,1,0
2333,1643,62,61000,0,0,1,0
2334,1196,76,78000,0,0,1,0
2335,583,44,74000,0,1,0,0
2336,354,45,78000,0,1,0,0
2337,63,89,93000,0,0,1,0
2338,680,54,88000,0,0,1,0
2339,624,54,104000,0,1,0,0
2340,82,53,64000,0,0,1,0
2341,981,21,59000,0,1,0,0
2342,180,59,89000,0,0,1,0
2343,642,46,74000,0,1,0,0
2344,310,36,33000,0,0,1,0
2345,886,51,36000,1,0,0,0
2346,470,59,95000,0,1,0,0
2347,317,51,91000,0,1,0,0
2348,1006,71,91000,0,1,0,0
2349,161,25,53000,0,0,1,0
2350,304,42,63000,0,0,0,1
2351,340,42,58000,0,0,1,0
2352,1095,55,97000,0,1,0,0
2353,246,68,71000,1,0,0,0
2354,19,53,113000,0,0,1,0
2355,301,54,33000,0,0,1,0
2356,25,90,57000,0,0,1,0
2357,1069,51,81000,0,1,0,0
2358,639,76,90000,0,1,0,0
2359,386,51,43000,0,0,1,0
2360,353,77,77000,0,0,1,0
2361,285,49,47000,0,0,1,0
2362,631,72,73000,0,0,1,0
2363,290,73,78000,0,1,0,0
2364,58,51,90000,0,1,0,0
2365,15,23,48000,0,0,1,0
2366,993,62,64000,0,1,0,0
2367,60,27,50000,0,0,1,0
2368,258,48,45000,0,0,1,0
2369,249,37,60000,0,1,0,0
2370,30,31,57000,0,0,1,0
2371,279,61,110000,0,1,0,0
2372,280,29,41000,0,0,1,0
2373,524,87,72000,0,1,0,0
2374,311,49,68000,0,0,0,1
2375,957,39,70000,0,1,0,0
2376,342,59,105000,0,1,0,0
2377,39,42,67000,0,0,1,0
2378,503,68,68000,0,1,0,0
2379,294,29,54000,0,0,1,0
2380,38,57,69000,0,0,1,0
2381,298,21,50000,0,1,0,0
2382,175,66,91000,0,1,0,0
2383,280,66,69000,0,0,1,0
2384,416,66,42000,1,0,0,0
2385,339,18,40000,0,1,0,0
2386,129,67,52000,0,0,1,0
2387,614,62,84000,0,1,0,0
2388,1717,35,57000,0,1,0,0
2389,267,70,60000,0,0,1,0
2390,219,86,39000,0,1,0,0
2391,579,56,75000,0,1,0,0
2392,215,49,58000,0,0,1,0
2393,1029,66,92000,1,0,0,0
2394,1474,53,95000,0,1,0,0
2395,43,38,47000,0,1,0,0
2396,971,56,79000,0,0,1,0
2397,387,69,101000,1,0,0,0
2398,163,45,61000,0,1,0,0
2399,544,90,31000,0,1,0,0
2400,863,85,72000,0,1,0,0
2401,793,83,90000,0,0,1,0
2402,133,56,100000,0,0,1,0
2403,1014,77,54000,0,0,1,0
2404,979,52,52000,0,0,1,0
2405,319,76,98000,0,1,0,0
2406,1281,86,59000,0,1,0,0
2407,260,70,76000,0,1,0,0
2408,588,48,65000,0,1,0,0
2409,261,67,51000,0,1,0,0
2410,132,36,34000,0,0,1,0
2411,212,39,95000,0,1,0,0
2412,390,52,89000,1,0,0,0
2413,667,81,33000,0,1,0,0
2414,403,49,68000,0,0,1,0
2415,1242,75,50000,0,1,0,0
2416,935,27,33000,0,0,1,0
2417,31,48,63000,1,0,0,0
2418,1018,67,38000,0,1,0,0
2419,527,46,46000,0,0,1,0
2420,543,77,35000,1,0,0,0
2421,357,39,75000,1,0,0,0
2422,448,34,65000,0,0,1,0
2423,1050,26,72000,0,0,1,0
2424,70,57,95000,0,1,0,0
2425,687,57,91000,0,0,1,0
2426,93,23,41000,0,0,1,0
2427,183,32,68000,0,1,0,0
2428,901,56,79000,0,1,0,0
2429,614,81,67000,1,0,0,0
2430,60,73,52000,0,0,1,0
2431,262,68,66000,1,0,0,0
2432,276,55,118000,0,0,1,0
2433,552,50,56000,0,1,0,0
2434,990,34,50000,0,1,0,0
2435,311,78,51000,0,0,1,0
2436,126,59,80000,0,1,0,0
2437,259,60,62000,1,0,0,0
2438,357,83,108000,0,0,1,0
2439,333,78,89000,1,0,0,0
2440,1509,27,47000,0,0,1,0
2441,336,21,88000,1,0,0,0
2442,219,53,86000,0,1,0,0
2443,219,80,75000,0,1,0,0
2444,51,55,53000,1,0,0,0
2445,354,54,98000,0,1,0,0
2446,292,71,107000,0,1,0,0
2447,382,62,79000,0,1,0,0
2448,306,74,43000,0,1,0,0
2449,39,57,59000,0,1,0,0
2450,178,48,69000,0,1,0,0
2451,577,40,66000,0,1,0,0
2452,278,76,31000,0,1,0,0
2453,360,60,38000,0,0,1,0
2454,888,82,66000,1,0,0,0
2455,730,54,43000,1,0,0,0
2456,277,53,84000,0,0,1,0
2457,147,62,75000,0,1,0,0
2458,769,70,88000,0,1,0,0
2459,267,39,52000,0,0,1,0
2460,764,85,90000,0,1,0,0
2461,651,68,48000,1,0,0,0
2462,811,59,68000,0,1,0,0
2463,361,50,80000,1,0,0,0
2464,161,62,70000,0,1,0,0
2465,297,29,45000,0,0,1,0
2466,113,43,68000,0,0,1,0
2467,402,69,72000,0,0,1,0
2468,371,71,53000,0,0,1,0
2469,253,56,95000,0,1,0,0
2470,263,53,94000,1,0,0,0
2471,430,28,68000,0,1,0,0
2472,354,27,44000,0,0,1,0
2473,206,94,54000,0,0,1,0
2474,514,27,42000,0,1,0,0
2475,317,57,33000,0,1,0,0
2476,626,82,93000,0,1,0,0
2477,421,60,42000,0,0,1,0
2478,340,43,49000,0,1,0,0
2479,1058,52,94000,0,0,1,0
2480,32,63,101000,0,0,1,0
2481,559,27,57000,0,0,1,0
2482,1577,62,71000,0,1,0,0
2483,352,47,96000,0,0,1,0
2484,461,47,35000,1,0,0,0
2485,72,84,57000,0,1,0,0
2486,685,52,74000,1,0,0,0
2487,397,50,42000,0,0,1,0
2488,216,66,75000,0,0,1,0
2489,359,24,44000,0,1,0,0
2490,1083,56,54000,1,0,0,0
2491,812,63,92000,0,1,0,0
2492,1550,57,76000,0,1,0,0
2493,335,34,38000,0,0,1,0
2494,621,52,93000,0,1,0,0
2495,290,66,54000,0,0,1,0
2496,817,73,71000,0,1,0,0
2497,842,60,62000,0,1,0,0
2498,889,39,33000,0,0,1,0
2499,526,40,82000,0,0,1,0
2500,239,76,62000,0,0,1,0
2501,1320,83,70000,0,0,1,0
2502,582,53,53000,1,0,0,0
2503,1542,58,56000,0,0,1,0
2504,108,62,85000,0,1,0,0
2505,178,70,37000,0,1,0,0
2506,244,58,54000,0,1,0,0
2507,244,55,35000,0,0,1,0
2508,336,73,82000,0,1,0,0
2509,560,48,61000,0,1,0,0
2510,931,74,77000,0,1,0,0
2511,98,32,52000,0,0,1,0
2512,499,70,58000,0,1,0,0
2513,229,49,30000,0,0,1,0
2514,179,63,81000,1,0,0,0
2515,747,78,51000,0,0,1,0
2516,215,76,57000,0,1,0,0
2517,295,43,48000,1,0,0,0
2518,1061,90,43000,0,1,0,0
2519,309,56,111000,0,1,0,0
2520,190,68,80000,0,1,0,0
2521,194,68,100000,0,0,1,0
2522,198,47,57000,0,0,1,0
2523,983,65,58000,0,0,1,0
2524,924,54,63000,0,1,0,0
2525,213,73,49000,0,1,0,0
2526,29,57,30000,1,0,0,0
2527,381,73,52000,0,1,0,0
2528,473,58,65000,0,1,0,0
2529,178,42,90000,0,1,0,0
2530,241,31,60000,0,0,1,0
2531,187,78,50000,0,0,1,0
2532,824,58,45000,0,0,1,0
2533,416,48,119000,0,0,1,0
2534,267,65,50000,0,1,0,0
2535,1535,67,54000,0,1,0,0
2536,59,62,69000,0,1,0,0
2537,326,28,54000,0,0,1,0
2538,754,58,115000,0,0,1,0
2539,261,74,84000,1,0,0,0
2540,283,47,52000,0,0,1,0
2541,441,61,62000,0,1,0,0
2542,808,59,76000,0,1,0,0
2543,275,41,89000,0,0,1,0
2544,3,73,61000,0,0,1,0
2545,550,24,103000,1,0,0,0
2546,89,51,57000,0,0,1,0
2547,82,88,88000,0,1,0,0
2548,872,38,68000,1,0,0,0
2549,994,62,76000,0,0,1,0
2550,1066,55,70000,0,0,1,0
2551,214,54,75000,0,1,0,0
2552,320,41,42000,0,0,1,0
2553,155,70,81000,1,0,0,0
2554,867,73,83000,0,1,0,0
2555,1007,66,92000,0,1,0,0
2556,882,46,50000,0,0,1,0
2557,601,34,39000,0,0,1,0
2558,281,74,49000,0,0,1,0
2559,1549,45,80000,0,1,0,0
2560,243,25,54000,0,1,0,0
2561,690,90,51000,0,0,1,0
2562,1162,23,31000,0,1,0,0
2563,875,59,90000,0,1,0,0
2564,10,52,53000,0,0,1,0
2565,899,79,55000,0,1,0,0
2566,691,84,37000,0,0,1,0
2567,200,27,68000,0,1,0,0
2568,62,42,73000,0,0,1,0
2569,256,64,93000,0,1,0,0
2570,1326,30,63000,0,0,1,0
2571,173,42,69000,1,0,0,0
2572,82,57,46000,0,1,0,0
2573,1575,37,46000,0,0,1,0
2574,825,64,110000,0,0,1,0
2575,71,51,78000,0,1,0,0
2576,1001,53,74000,0,0,1,0
2577,86,19,50000,0,0,1,0
2578,436,43,71000,0,0,1,0
2579,527,28,60000,0,0,1,0
2580,75,35,48000,0,0,1,0
2581,342,47,62000,0,0,1,0
2582,1088,39,51000,0,0,1,0
2583,292,44,90000,0,0,1,0
2584,1434,45,87000,0,0,1,0
2585,237,85,87000,0,1,0,0
2586,299,52,57000,0,0,1,0
2587,288,19,62000,0,0,1,0
2588,538,22,35000,0,0,1,0
2589,257,20,32000,0,0,1,0
2590,180,63,75000,0,1,0,0
2591,102,56,92000,0,0,1,0
2592,297,62,47000,0,0,1,0
2593,1028,54,53000,0,1,0,0
2594,1034,58,66000,0,0,1,0
2595,933,45,90000,0,0,1,0
2596,266,77,64000,0,1,0,0
2597,963,59,35000,0,1,0,0
2598,356,51,65000,0,0,1,0
2599,16,68,38000,0,0,1,0
2600,913,26,31000,0,0,1,0
2601,558,70,61000,1,0,0,0
2602,1262,51,82000,0,0,1,0
2603,878,61,78000,0,1,0,0
2604,609,61,97000,0,1,0,0
2605,170,54,75000,0,1,0,0
2606,1722,49,84000,0,1,0,0
2607,132,44,54000,1,0,0,0
2608,124,65,116000,1,0,0,0
2609,139,53,33000,0,0,1,0
2610,1162,44,84000,0,0,1,0
2611,236,24,32000,0,0,1,0
2612,384,56,52000,0,1,0,0
2613,438,79,91000,0,1,0,0
2614,860,51,79000,0,0,1,0
2615,40,37,61000,0,1,0,0
2616,175,39,69000,0,0,1,0
2617,94,56,73000,0,1,0,0
2618,343,36,41000,0,0,1,0
2619,436,70,113000,0,0,1,0
2620,647,58,32000,0,0,1,0
2621,146,33,35000,0,0,1,0
2622,124,73,70000,0,0,1,0
2623,372,57,65000,0,0,0,1
2624,368,31,47000,0,0,1,0
2625,485,62,33000,0,0,1,0
2626,140,46,33000,0,1,0,0
2627,345,27,66000,0,0,1,0
2628,1753,62,35000,0,0,1,0
2629,235,26,63000,0,0,1,0
2630,100,68,39000,0,0,1,0
2631,529,55,102000,0,0,1,0
2632,345,65,49000,0,1,0,0
2633,195,48,60000,0,0,1,0
2634,427,55,77000,0,1,0,0
2635,230,56,80000,0,0,1,0
2636,1045,20,59000,0,0,1,0
2637,796,59,81000,0,1,0,0
2638,636,49,81000,0,1,0,0
2639,431,70,37000,0,1,0,0
2640,701,52,95000,0,0,1,0
2641,502,65,50000,1,0,0,0
2642,346,84,39000,1,0,0,0
2643,424,53,96000,1,0,0,0
2644,971,43,45000,0,0,1,0
2645,1073,24,53000,0,0,1,0
2646,352,62,88000,0,1,0,0
2647,1283,62,72000,0,0,1,0
2648,166,66,91000,0,1,0,0
2649,1588,29,62000,0,0,1,0
2650,327,66,67000,0,0,1,0
2651,316,91,43000,0,0,1,0
2652,354,47,58000,0,0,1,0
2653,164,53,71000,0,0,1,0
2654,807,55,55000,0,0,1,0
2655,822,30,55000,0,1,0,0
2656,10,59,73000,0,0,1,0
2657,372,54,102000,0,1,0,0
2658,117,49,74000,0,0,1,0
2659,590,68,90000,0,0,1,0
2660,1524,53,53000,0,0,1,0
2661,289,51,57000,0,0,1,0
2662,1376,58,70000,0,0,1,0
2663,256,52,60000,1,0,0,0
2664,301,60,117000,0,0,1,0
2665,1646,70,81000,0,0,1,0
2666,290,69,86000,0,0,1,0
2667,522,19,97000,1,0,0,0
2668,55,22,33000,0,0,1,0
2669,629,36,76000,0,1,0,0
2670,286,62,72000,1,0,0,0
2671,287,27,58000,0,1,0,0
2672,1241,39,32000,0,0,1,0
2673,398,69,79000,0,0,1,0
2674,569,88,87000,1,0,0,0
2675,80,47,46000,1,0,0,0
2676,686,49,55000,0,0,1,0
2677,188,56,104000,0,1,0,0
2678,1819,79,66000,0,0,1,0
2679,684,36,52000,0,1,0,0
2680,176,48,70000,0,1,0,0
2681,1086,58,110000,0,1,0,0
2682,1619,65,60000,0,1,0,0
2683,239,70,54000,0,0,1,0
2684,64,60,66000,0,0,1,0
2685,260,50,41000,0,1,0,0
2686,265,53,116000,0,1,0,0
2687,1019,46,73000,0,1,0,0
2688,194,49,56000,0,0,1,0
2689,1624,67,52000,0,0,1,0
2690,651,53,37000,0,1,0,0
2691,191,32,53000,0,0,1,0
2692,119,41,48000,0,0,1,0
